user_id,age,gender,province,city,registration_date,member_level,account_balance,credit_score,total_spent,order_count,avg_order_amount,total_quantity,last_order_date,browse,cart,click,favorite,avg_duration_seconds,recency_days,member_level_score,rfm_label
U002908,22,女,河南,福州,2025-03-13 22:38:35.749861,铜牌会员,1177.84,691,7353.16,5.0,1470.632,17.0,2026-02-26 22:38:35.860334,1.0,3.0,2.0,1.0,64.0,7.0,2,潜力用户
U002909,28,女,安徽,南京,2021-07-13 22:38:35.749861,铜牌会员,13040.12,718,6615.04,2.0,3307.52,4.0,2026-02-24 22:38:35.862847,6.0,1.0,2.0,2.0,210.1818181818182,9.0,2,一般用户
U002910,42,女,浙江,济南,2024-04-04 22:38:35.749861,普通会员,5912.38,706,674.51,1.0,674.51,2.0,2026-02-23 22:38:35.865879,2.0,0.0,5.0,1.0,288.75,10.0,1,一般用户
U002911,27,女,福建,宁波,2022-11-08 22:38:35.749861,普通会员,5566.48,735,12478.13,6.0,2079.688333333333,20.0,2025-12-25 22:38:35.868487,5.0,0.0,0.0,1.0,313.0,70.0,1,一般用户
U002912,34,女,北京,北京,2022-01-19 22:38:35.749861,银牌会员,3148.94,730,3900.87,2.0,1950.435,7.0,2026-01-06 22:38:35.858737,1.0,1.0,5.0,1.0,212.0,58.0,3,流失风险用户
U002913,26,男,湖北,厦门,2024-05-04 22:38:35.749861,金牌会员,2363.61,644,5889.88,6.0,981.6466666666666,14.0,2025-12-23 22:38:35.867478,0.0,1.0,0.0,2.0,0.0,72.0,4,一般用户
U002914,38,男,辽宁,北京,2025-01-11 22:38:35.749861,铜牌会员,4056.18,605,16267.87,4.0,4066.9675,14.0,2026-02-04 22:38:35.863358,2.0,0.0,0.0,1.0,179.33333333333334,29.0,2,高价值用户
U002915,37,男,四川,厦门,2021-10-25 22:38:35.749861,铜牌会员,642.39,684,32604.539999999997,4.0,8151.134999999999,16.0,2026-02-06 22:38:35.867478,5.0,3.0,3.0,0.0,152.54545454545453,27.0,2,高价值用户
U002916,46,女,四川,济南,2025-03-14 22:38:35.749861,普通会员,3032.21,533,17426.46,6.0,2904.41,16.0,2026-02-01 22:38:35.860334,3.0,0.0,3.0,2.0,160.875,32.0,1,潜力用户
U002917,30,男,福建,西安,2023-04-20 22:38:35.749861,金牌会员,3038.22,699,3406.88,3.0,1135.6266666666668,14.0,2026-02-25 22:38:35.861839,2.0,1.0,1.0,0.0,125.5,8.0,4,潜力用户
U002918,37,男,江苏,武汉,2023-03-17 22:38:35.749861,钻石会员,3864.6,709,3451.87,2.0,1725.935,8.0,2026-02-27 22:38:35.867478,1.0,1.0,4.0,1.0,184.42857142857142,6.0,5,一般用户
U002919,32,女,辽宁,合肥,2023-06-23 22:38:35.749861,铜牌会员,5034.98,635,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0,271.2,180.0,2,流失风险用户
U002920,42,男,重庆,济南,2023-04-19 22:38:35.749861,铜牌会员,15769.93,653,3784.44,3.0,1261.48,8.0,2025-10-09 22:38:35.867478,4.0,0.0,4.0,1.0,238.22222222222223,147.0,2,一般用户
U002921,26,男,云南,武汉,2024-05-13 22:38:35.749861,银牌会员,5280.19,722,2537.71,2.0,1268.855,5.0,2026-01-08 22:38:35.866952,0.0,1.0,0.0,3.0,0.0,56.0,3,流失风险用户
U002922,37,男,安徽,南京,2023-04-22 22:38:35.749861,银牌会员,10758.99,709,14453.33,3.0,4817.776666666667,9.0,2025-11-26 22:38:35.860334,5.0,0.0,3.0,1.0,270.44444444444446,99.0,3,一般用户
U002923,30,女,辽宁,北京,2025-12-18 22:38:35.749861,铜牌会员,4063.08,724,3612.9,3.0,1204.3,8.0,2026-02-21 22:38:35.866952,3.0,0.0,1.0,1.0,303.6,12.0,2,潜力用户
U002924,31,男,河北,深圳,2025-08-03 22:38:35.749861,银牌会员,4929.92,712,27420.93,6.0,4570.155,17.0,2026-02-14 22:38:35.861839,1.0,1.0,2.0,1.0,241.4,19.0,3,高价值用户
U002925,32,女,辽宁,苏州,2023-11-21 22:38:35.749861,银牌会员,361.98,658,10536.29,4.0,2634.0725,11.0,2025-12-29 22:38:35.866391,5.0,0.0,2.0,3.0,217.3,66.0,3,一般用户
U002926,34,女,福建,苏州,2023-04-05 22:38:35.749861,钻石会员,715.1,648,15284.619999999999,5.0,3056.924,14.0,2026-02-18 22:38:35.864368,8.0,0.0,0.0,1.0,283.3333333333333,15.0,5,高价值用户
U002927,31,女,广西,厦门,2023-07-13 22:38:35.749861,普通会员,4333.58,683,21752.02,4.0,5438.005,13.0,2025-11-27 22:38:35.863358,2.0,0.0,1.0,1.0,136.5,98.0,1,一般用户
U002928,33,女,浙江,南京,2024-09-28 22:38:35.749861,钻石会员,2518.53,766,5617.51,5.0,1123.502,12.0,2026-02-19 22:38:35.860334,5.0,1.0,0.0,1.0,241.71428571428572,14.0,5,潜力用户
U002929,44,女,湖南,苏州,2024-11-20 22:38:35.749861,铜牌会员,8017.54,671,4361.33,3.0,1453.7766666666666,10.0,2026-02-24 22:38:35.860334,1.0,1.0,3.0,3.0,146.125,9.0,2,潜力用户
U002930,39,男,重庆,上海,2022-10-28 22:38:35.749861,银牌会员,3917.31,754,5261.99,4.0,1315.4975,14.0,2026-02-06 22:38:35.866952,3.0,0.0,2.0,4.0,106.66666666666667,27.0,3,潜力用户
U002931,38,男,浙江,杭州,2024-02-12 22:38:35.749861,银牌会员,10697.7,487,2712.14,1.0,2712.14,2.0,2026-02-14 22:38:35.859255,2.0,1.0,1.0,0.0,208.75,19.0,3,一般用户
U002932,28,男,广西,成都,2025-10-27 22:38:35.749861,铜牌会员,17937.34,675,22594.66,2.0,11297.33,10.0,2026-01-10 22:38:35.861839,1.0,0.0,0.0,0.0,137.0,54.0,2,一般用户
U002933,24,男,四川,西安,2025-10-23 22:38:35.749861,银牌会员,798.7,656,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,190.25,180.0,3,流失风险用户
U002934,39,男,云南,重庆,2024-07-07 22:38:35.749861,铜牌会员,2511.21,516,907.15,1.0,907.15,2.0,2026-01-11 22:38:35.861335,1.0,3.0,1.0,1.0,90.0,53.0,2,一般用户
U002935,39,男,河北,重庆,2023-04-27 22:38:35.749861,普通会员,5467.84,528,973.15,1.0,973.15,3.0,2025-10-10 22:38:35.862847,2.0,2.0,1.0,1.0,281.1666666666667,146.0,1,流失风险用户
U002936,43,女,北京,合肥,2022-09-29 22:38:35.749861,铜牌会员,1822.73,686,3892.5,2.0,1946.25,7.0,2026-02-26 22:38:35.859255,5.0,1.0,2.0,0.0,197.875,7.0,2,一般用户
U002937,27,女,云南,深圳,2021-05-14 22:38:35.749861,铜牌会员,1553.27,658,1850.08,1.0,1850.08,5.0,2025-09-13 22:38:35.860334,2.0,0.0,1.0,2.0,141.0,173.0,2,流失风险用户
U002938,30,男,江西,合肥,2022-06-05 22:38:35.749861,普通会员,8403.02,713,4889.6,3.0,1629.8666666666668,14.0,2026-01-11 22:38:35.864368,4.0,1.0,0.0,1.0,157.0,53.0,1,潜力用户
U002939,18,女,陕西,长沙,2022-04-28 22:38:35.749861,金牌会员,19655.64,442,11406.9,4.0,2851.725,16.0,2026-03-03 22:38:35.860334,1.0,0.0,3.0,0.0,121.0,2.0,4,高价值用户
U002940,28,男,湖北,济南,2023-06-16 22:38:35.749861,普通会员,7431.75,735,8166.7,6.0,1361.1166666666666,12.0,2026-02-26 22:38:35.864872,6.0,4.0,0.0,2.0,230.08333333333334,7.0,1,高价值用户
U002941,39,男,陕西,杭州,2024-06-28 22:38:35.749861,铜牌会员,3708.29,736,40701.740000000005,3.0,13567.246666666668,10.0,2025-09-23 22:38:35.860334,2.0,0.0,0.0,1.0,210.0,163.0,2,一般用户
U002942,28,女,广东,成都,2023-01-31 22:38:35.749861,普通会员,2921.56,539,17590.07,3.0,5863.356666666667,10.0,2026-02-24 22:38:35.863358,2.0,0.0,2.0,0.0,298.0,9.0,1,潜力用户
U002943,37,男,重庆,杭州,2026-01-18 22:38:35.749861,铜牌会员,3878.82,762,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,0.0,211.16666666666666,180.0,2,流失风险用户
U002944,30,男,陕西,西安,2021-05-05 22:38:35.749861,铜牌会员,3107.29,793,0.0,0.0,0.0,0.0,,5.0,0.0,2.0,3.0,253.8,180.0,2,流失风险用户
U002945,34,男,辽宁,济南,2025-06-28 22:38:35.749861,铜牌会员,3494.7,543,16553.58,5.0,3310.7160000000003,15.0,2025-12-19 22:38:35.860334,2.0,0.0,3.0,1.0,188.0,76.0,2,一般用户
U002946,22,女,辽宁,郑州,2023-09-05 22:38:35.749861,普通会员,1137.35,658,21991.82,7.0,3141.6885714285713,19.0,2026-01-22 22:38:35.861839,3.0,0.0,2.0,0.0,324.8,42.0,1,潜力用户
U002947,32,女,河南,西安,2025-05-05 22:38:35.749861,普通会员,11703.61,665,10480.06,4.0,2620.015,8.0,2026-01-03 22:38:35.863358,7.0,0.0,0.0,0.0,366.57142857142856,61.0,1,一般用户
U002948,18,男,浙江,杭州,2024-08-11 22:38:35.749861,银牌会员,7023.0,506,2158.52,2.0,1079.26,6.0,2026-02-25 22:38:35.868487,2.0,1.0,2.0,0.0,341.8,8.0,3,一般用户
U002949,30,女,山东,济南,2022-01-06 22:38:35.749861,银牌会员,5712.47,623,2043.78,3.0,681.26,5.0,2026-01-25 22:38:35.863358,3.0,1.0,2.0,1.0,253.28571428571428,39.0,3,潜力用户
U002950,18,女,重庆,上海,2024-01-16 22:38:35.749861,铜牌会员,14971.16,762,24162.670000000002,4.0,6040.6675000000005,14.0,2025-12-22 22:38:35.864872,0.0,0.0,2.0,3.0,63.2,73.0,2,一般用户
U002951,41,女,北京,青岛,2021-10-23 22:38:35.749861,普通会员,1673.13,581,286.32,1.0,286.32,3.0,2026-02-02 22:38:35.861839,2.0,0.0,0.0,2.0,159.75,31.0,1,一般用户
U002952,38,女,北京,郑州,2023-11-01 22:38:35.749861,金牌会员,423.21,796,828.58,2.0,414.29,3.0,2025-12-01 22:38:35.867478,2.0,1.0,3.0,2.0,230.25,94.0,4,流失风险用户
U002953,35,男,陕西,宁波,2024-01-16 22:38:35.749861,普通会员,8747.49,679,12630.58,2.0,6315.29,5.0,2026-01-02 22:38:35.859255,8.0,0.0,1.0,2.0,218.72727272727272,62.0,1,流失风险用户
U002954,44,男,陕西,厦门,2025-11-03 22:38:35.749861,金牌会员,32242.05,586,49362.990000000005,3.0,16454.33,13.0,2026-02-10 22:38:35.866391,2.0,1.0,3.0,2.0,204.25,23.0,4,潜力用户
U002955,24,女,山西,重庆,2023-11-06 22:38:35.749861,铜牌会员,4318.88,653,5649.1,1.0,5649.1,5.0,2025-09-27 22:38:35.858737,3.0,0.0,0.0,0.0,326.3333333333333,159.0,2,流失风险用户
U002956,45,女,湖南,济南,2025-10-22 22:38:35.749861,铜牌会员,303.05,532,2424.86,1.0,2424.86,5.0,2025-11-29 22:38:35.864368,2.0,0.0,0.0,0.0,476.5,96.0,2,流失风险用户
U002957,39,女,北京,郑州,2022-11-24 22:38:35.749861,银牌会员,7581.29,684,1784.0500000000002,2.0,892.0250000000001,5.0,2025-11-16 22:38:35.868487,5.0,1.0,2.0,1.0,213.88888888888889,109.0,3,流失风险用户
U002958,30,女,广东,上海,2022-12-11 22:38:35.749861,金牌会员,383.05,634,23037.69,3.0,7679.23,10.0,2026-02-27 22:38:35.862847,1.0,1.0,2.0,3.0,105.71428571428571,6.0,4,潜力用户
U002959,41,女,湖南,郑州,2025-01-01 22:38:35.749861,铜牌会员,3882.8,615,361.84,1.0,361.84,5.0,2026-01-26 22:38:35.861839,2.0,1.0,1.0,0.0,333.25,38.0,2,一般用户
U002960,23,女,湖南,南京,2024-01-23 22:38:35.749861,铜牌会员,1625.41,534,25601.980000000003,5.0,5120.396000000001,17.0,2026-01-21 22:38:35.858737,5.0,1.0,2.0,2.0,254.0,43.0,2,潜力用户
U002961,25,女,山东,上海,2022-12-28 22:38:35.749861,铜牌会员,12327.1,643,25473.9,2.0,12736.95,6.0,2025-12-05 22:38:35.857691,0.0,1.0,2.0,2.0,178.0,90.0,2,流失风险用户
U002962,27,女,湖北,北京,2024-06-22 22:38:35.749861,金牌会员,3001.3,666,3978.44,3.0,1326.1466666666668,11.0,2026-01-20 22:38:35.861335,1.0,1.0,2.0,0.0,243.0,44.0,4,潜力用户
U002963,27,女,浙江,长沙,2025-09-06 22:38:35.749861,银牌会员,11436.68,540,1894.67,3.0,631.5566666666667,6.0,2025-11-17 22:38:35.867478,4.0,1.0,1.0,0.0,135.16666666666666,108.0,3,一般用户
U002964,23,男,陕西,厦门,2023-12-05 22:38:35.749861,普通会员,1776.82,736,9006.46,4.0,2251.615,10.0,2026-02-20 22:38:35.867478,4.0,0.0,0.0,1.0,290.0,13.0,1,高价值用户
U002965,41,男,福建,合肥,2023-04-08 22:38:35.749861,普通会员,2449.91,672,1133.85,1.0,1133.85,4.0,2025-12-04 22:38:35.865879,3.0,0.0,0.0,1.0,100.75,91.0,1,流失风险用户
U002966,29,女,陕西,合肥,2023-07-27 22:38:35.749861,普通会员,14698.57,582,4636.9400000000005,3.0,1545.6466666666668,11.0,2025-12-20 22:38:35.864368,1.0,1.0,2.0,0.0,238.75,75.0,1,一般用户
U002967,34,女,湖北,宁波,2021-10-22 22:38:35.749861,铜牌会员,1123.94,642,747.21,2.0,373.605,6.0,2026-02-15 22:38:35.860334,5.0,0.0,0.0,2.0,208.14285714285714,18.0,2,一般用户
U002968,27,女,江西,南京,2023-01-04 22:38:35.749861,普通会员,4319.69,716,1950.1599999999999,2.0,975.0799999999999,6.0,2025-11-30 22:38:35.860334,1.0,0.0,1.0,0.0,468.0,95.0,1,流失风险用户
U002969,18,女,辽宁,厦门,2024-07-11 22:38:35.749861,银牌会员,2459.29,759,2243.48,1.0,2243.48,4.0,2025-11-11 22:38:35.863358,2.0,1.0,2.0,0.0,172.6,114.0,3,流失风险用户
U002970,34,男,陕西,上海,2021-06-19 22:38:35.749861,普通会员,7439.79,776,14977.3,5.0,2995.46,13.0,2026-02-04 22:38:35.860334,2.0,1.0,4.0,1.0,165.625,29.0,1,高价值用户
U002971,18,男,山西,武汉,2022-08-07 22:38:35.749861,铜牌会员,692.27,794,1851.49,2.0,925.745,3.0,2026-02-06 22:38:35.867478,2.0,1.0,2.0,2.0,164.28571428571428,27.0,2,一般用户
U002972,31,女,河北,南京,2022-04-12 22:38:35.749861,银牌会员,2874.29,543,14743.21,5.0,2948.642,17.0,2026-01-17 22:38:35.860334,2.0,0.0,2.0,1.0,269.4,47.0,3,潜力用户
U002973,21,男,福建,厦门,2022-09-01 22:38:35.749861,铜牌会员,6002.11,593,1047.52,1.0,1047.52,1.0,2025-10-29 22:38:35.862847,3.0,0.0,1.0,1.0,255.0,127.0,2,流失风险用户
U002974,47,男,广东,重庆,2025-06-05 22:38:35.749861,普通会员,2612.94,537,2487.05,2.0,1243.525,7.0,2026-02-11 22:38:35.864872,3.0,1.0,1.0,1.0,150.83333333333334,22.0,1,一般用户
U002975,39,男,山东,天津,2025-05-16 22:38:35.749861,普通会员,301.57,737,18568.23,2.0,9284.115,10.0,2025-12-27 22:38:35.860334,2.0,0.0,2.0,1.0,228.4,68.0,1,流失风险用户
U002976,32,男,湖北,合肥,2025-07-20 22:38:35.749861,普通会员,6105.8,636,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,1.0,87.0,180.0,1,流失风险用户
U002977,42,女,山西,广州,2023-11-20 22:38:35.749861,金牌会员,3497.82,751,5862.16,5.0,1172.432,14.0,2026-02-22 22:38:35.866952,3.0,0.0,1.0,1.0,250.4,11.0,4,潜力用户
U002978,25,男,云南,郑州,2024-01-01 22:38:35.749861,银牌会员,56.87,536,1120.67,1.0,1120.67,2.0,2026-02-09 22:38:35.859255,3.0,0.0,1.0,1.0,226.0,24.0,3,一般用户
U002979,36,女,云南,合肥,2021-08-21 22:38:35.749861,普通会员,4742.21,594,6346.51,6.0,1057.7516666666668,15.0,2026-02-27 22:38:35.863358,2.0,0.0,0.0,1.0,221.66666666666666,6.0,1,潜力用户
U002980,33,男,重庆,青岛,2024-03-11 22:38:35.749861,铜牌会员,12621.21,586,6387.679999999999,3.0,2129.2266666666665,10.0,2025-11-14 22:38:35.867478,4.0,0.0,0.0,1.0,296.4,111.0,2,一般用户
U002981,34,女,江西,重庆,2022-12-19 22:38:35.749861,铜牌会员,588.44,749,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,1.0,96.25,180.0,2,流失风险用户
U002982,42,男,河北,天津,2024-01-17 22:38:35.749861,银牌会员,4466.18,706,646.0899999999999,3.0,215.36333333333332,9.0,2026-01-18 22:38:35.864872,2.0,2.0,2.0,0.0,200.33333333333334,46.0,3,潜力用户
U002983,37,女,上海,上海,2021-11-10 22:38:35.749861,铜牌会员,6522.08,487,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,392.5,180.0,2,流失风险用户
U002984,34,女,上海,南京,2025-04-14 22:38:35.749861,铜牌会员,367.01,612,5402.74,3.0,1800.9133333333332,7.0,2026-01-11 22:38:35.863358,3.0,0.0,0.0,0.0,366.0,53.0,2,潜力用户
U002985,18,男,辽宁,厦门,2024-12-23 22:38:35.749861,铜牌会员,114.38,726,1057.92,1.0,1057.92,4.0,2025-10-13 22:38:35.866391,3.0,1.0,3.0,3.0,203.8,143.0,2,流失风险用户
U002986,24,女,北京,青岛,2022-09-19 22:38:35.749861,普通会员,3119.93,739,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,463.0,180.0,1,流失风险用户
U002987,31,女,江西,济南,2023-03-29 22:38:35.749861,银牌会员,7831.57,683,29496.11,6.0,4916.018333333333,21.0,2026-01-13 22:38:35.866952,2.0,0.0,2.0,3.0,187.85714285714286,51.0,3,潜力用户
U002988,32,男,辽宁,广州,2023-11-04 22:38:35.749861,金牌会员,876.05,664,1189.39,1.0,1189.39,2.0,2026-03-03 22:38:35.861839,1.0,1.0,1.0,0.0,147.66666666666666,2.0,4,一般用户
U002989,22,男,辽宁,广州,2023-04-16 22:38:35.749861,金牌会员,9058.91,575,6539.84,2.0,3269.92,4.0,2026-01-12 22:38:35.858737,4.0,0.0,3.0,0.0,265.2857142857143,52.0,4,一般用户
U002990,51,女,辽宁,合肥,2025-11-13 22:38:35.749861,普通会员,5343.97,735,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,380.75,180.0,1,流失风险用户
U002991,44,女,辽宁,深圳,2025-11-03 22:38:35.749861,银牌会员,2018.63,554,747.31,1.0,747.31,4.0,2025-11-19 22:38:35.867478,1.0,0.0,0.0,2.0,192.66666666666666,106.0,3,流失风险用户
U002992,36,男,广西,天津,2025-11-16 22:38:35.749861,银牌会员,3626.55,521,5625.0,2.0,2812.5,5.0,2026-02-12 22:38:35.861839,2.0,1.0,0.0,0.0,109.33333333333333,21.0,3,一般用户
U002993,32,男,江苏,厦门,2025-04-29 22:38:35.749861,金牌会员,16844.86,666,1512.51,2.0,756.255,3.0,2025-11-18 22:38:35.867478,4.0,1.0,0.0,2.0,154.14285714285714,107.0,4,流失风险用户
U002994,30,女,重庆,北京,2022-02-03 22:38:35.749861,铜牌会员,1219.52,614,3446.1899999999996,3.0,1148.7299999999998,10.0,2025-12-06 22:38:35.863358,2.0,0.0,2.0,2.0,260.5,89.0,2,一般用户
U002995,24,女,辽宁,北京,2024-03-23 22:38:35.749861,银牌会员,3461.09,707,7693.799999999999,5.0,1538.7599999999998,17.0,2026-02-20 22:38:35.863358,3.0,0.0,2.0,0.0,147.8,13.0,3,潜力用户
U002996,32,女,河南,厦门,2021-08-02 22:38:35.749861,普通会员,4897.31,688,14766.23,2.0,7383.115,9.0,2025-10-22 22:38:35.864872,6.0,2.0,1.0,1.0,191.7,134.0,1,流失风险用户
U002997,34,男,河北,上海,2023-06-09 22:38:35.749861,银牌会员,742.58,786,16031.24,2.0,8015.62,8.0,2025-12-18 22:38:35.859255,1.0,0.0,0.0,0.0,557.0,77.0,3,流失风险用户
U002998,22,女,上海,重庆,2023-03-08 22:38:35.749861,铜牌会员,222.49,682,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,0.0,225.2,180.0,2,流失风险用户
U002999,34,男,湖南,深圳,2023-07-14 22:38:35.749861,银牌会员,67.76,734,3227.58,2.0,1613.79,5.0,2026-02-05 22:38:35.862847,3.0,1.0,0.0,0.0,331.5,28.0,3,一般用户
U003000,30,男,陕西,深圳,2025-04-04 22:38:35.749861,金牌会员,1962.94,581,5888.05,3.0,1962.6833333333334,5.0,2026-02-04 22:38:35.864872,2.0,0.0,2.0,0.0,337.0,29.0,4,潜力用户
U003001,18,女,陕西,青岛,2022-09-11 22:38:35.749861,铜牌会员,384.12,706,14094.64,4.0,3523.66,11.0,2026-02-09 22:38:35.866952,2.0,0.0,1.0,0.0,292.6666666666667,24.0,2,高价值用户
U003002,25,女,浙江,上海,2023-03-16 22:38:35.749861,铜牌会员,8142.34,627,1364.85,1.0,1364.85,5.0,2026-02-26 22:38:35.861839,0.0,1.0,4.0,0.0,293.0,7.0,2,一般用户
U003003,28,男,湖南,上海,2025-04-23 22:38:35.749861,普通会员,29608.81,610,39181.990000000005,5.0,7836.398000000001,19.0,2026-02-23 22:38:35.861839,5.0,1.0,4.0,0.0,337.1,10.0,1,高价值用户
U003004,47,女,浙江,苏州,2024-04-03 22:38:35.749861,铜牌会员,316.32,577,2850.92,3.0,950.3066666666667,8.0,2026-01-03 22:38:35.859255,1.0,1.0,1.0,2.0,80.2,61.0,2,一般用户
U003005,36,女,北京,合肥,2022-08-28 22:38:35.749861,铜牌会员,2834.57,773,3097.7799999999997,3.0,1032.5933333333332,6.0,2026-02-14 22:38:35.868487,3.0,1.0,2.0,1.0,247.14285714285714,19.0,2,潜力用户
U003006,21,女,河北,重庆,2024-04-22 22:38:35.749861,普通会员,130.34,649,56035.600000000006,5.0,11207.12,17.0,2025-12-29 22:38:35.867478,2.0,0.0,2.0,2.0,245.33333333333334,66.0,1,一般用户
U003007,35,女,广东,郑州,2025-03-08 22:38:35.749861,金牌会员,719.3,586,7131.84,2.0,3565.92,9.0,2026-03-03 22:38:35.860334,2.0,1.0,1.0,0.0,91.0,2.0,4,一般用户
U003008,19,女,四川,杭州,2023-11-22 22:38:35.749861,普通会员,1949.85,704,8942.78,4.0,2235.695,12.0,2026-02-27 22:38:35.868487,1.0,0.0,1.0,1.0,317.6666666666667,6.0,1,高价值用户
U003009,40,男,四川,杭州,2022-08-21 22:38:35.749861,银牌会员,2501.89,614,17748.559999999998,5.0,3549.7119999999995,15.0,2026-01-14 22:38:35.857691,3.0,0.0,1.0,2.0,182.16666666666666,50.0,3,潜力用户
U003010,28,女,河南,成都,2021-12-12 22:38:35.749861,金牌会员,14049.0,586,2115.45,1.0,2115.45,4.0,2026-02-03 22:38:35.864872,4.0,1.0,3.0,2.0,208.0,30.0,4,一般用户
U003011,31,女,山东,深圳,2021-05-15 22:38:35.749861,金牌会员,2519.55,800,2342.64,2.0,1171.32,5.0,2025-09-29 22:38:35.861335,4.0,1.0,1.0,1.0,188.42857142857142,157.0,4,流失风险用户
U003012,42,女,山西,重庆,2024-06-01 22:38:35.749861,银牌会员,3428.65,553,14071.45,5.0,2814.29,19.0,2026-02-18 22:38:35.857691,6.0,1.0,1.0,0.0,311.0,15.0,3,高价值用户
U003013,21,女,安徽,福州,2022-10-07 22:38:35.749861,普通会员,1409.05,799,4780.139999999999,3.0,1593.3799999999999,9.0,2026-01-06 22:38:35.863358,3.0,0.0,1.0,1.0,272.8,58.0,1,一般用户
U003014,20,女,河北,宁波,2024-03-17 22:38:35.749861,金牌会员,0.63,585,4198.91,3.0,1399.6366666666665,8.0,2026-03-03 22:38:35.861335,2.0,0.0,1.0,2.0,193.4,2.0,4,潜力用户
U003015,27,男,湖南,西安,2023-04-02 22:38:35.749861,铜牌会员,11479.76,700,9450.84,2.0,4725.42,6.0,2026-02-05 22:38:35.858737,1.0,0.0,2.0,1.0,222.5,28.0,2,一般用户
U003016,40,男,云南,长沙,2021-06-13 22:38:35.749861,金牌会员,426.24,641,13432.380000000001,4.0,3358.0950000000003,15.0,2026-01-03 22:38:35.863358,2.0,0.0,1.0,2.0,302.6,61.0,4,一般用户
U003017,19,女,浙江,济南,2023-03-28 22:38:35.749861,银牌会员,16655.86,708,6018.94,2.0,3009.47,8.0,2026-01-14 22:38:35.867478,9.0,1.0,3.0,1.0,153.21428571428572,50.0,3,一般用户
U003018,18,男,江西,宁波,2023-02-09 22:38:35.749861,银牌会员,701.16,539,10657.24,5.0,2131.448,14.0,2026-02-22 22:38:35.866391,3.0,0.0,2.0,0.0,435.2,11.0,3,高价值用户
U003019,28,男,浙江,郑州,2023-05-07 22:38:35.749861,普通会员,4642.81,529,5405.85,4.0,1351.4625,11.0,2026-02-15 22:38:35.865879,3.0,0.0,1.0,1.0,220.8,18.0,1,潜力用户
U003020,36,女,广西,济南,2022-02-13 22:38:35.749861,银牌会员,37181.92,711,11710.439999999999,5.0,2342.0879999999997,15.0,2026-02-07 22:38:35.858737,3.0,0.0,0.0,0.0,330.3333333333333,26.0,3,高价值用户
U003021,41,女,山东,西安,2022-12-09 22:38:35.749861,金牌会员,745.2,507,9501.65,3.0,3167.2166666666667,10.0,2025-12-15 22:38:35.866391,2.0,0.0,1.0,2.0,294.6,80.0,4,一般用户
U003022,28,男,广东,深圳,2024-05-31 22:38:35.749861,金牌会员,2757.74,556,1581.53,3.0,527.1766666666666,5.0,2025-11-11 22:38:35.862847,3.0,1.0,1.0,1.0,196.83333333333334,114.0,4,一般用户
U003023,28,女,湖南,宁波,2023-06-07 22:38:35.749861,普通会员,7580.28,642,15820.81,5.0,3164.162,13.0,2025-12-20 22:38:35.864872,2.0,0.0,1.0,2.0,183.4,75.0,1,一般用户
U003024,41,女,云南,厦门,2021-07-09 22:38:35.749861,金牌会员,163.6,546,7437.25,3.0,2479.0833333333335,12.0,2026-02-16 22:38:35.862847,5.0,0.0,2.0,0.0,421.7142857142857,17.0,4,潜力用户
U003025,18,女,河南,厦门,2025-12-31 22:38:35.749861,普通会员,5852.41,556,8687.36,4.0,2171.84,13.0,2025-12-31 22:38:35.861839,6.0,0.0,0.0,0.0,355.6666666666667,64.0,1,一般用户
U003026,28,女,云南,杭州,2024-01-11 22:38:35.749861,银牌会员,418.94,617,6899.08,4.0,1724.77,14.0,2026-02-15 22:38:35.867478,2.0,0.0,0.0,0.0,207.5,18.0,3,潜力用户
U003027,33,男,广东,广州,2024-03-27 22:38:35.749861,银牌会员,1349.34,475,25236.789999999997,7.0,3605.255714285714,18.0,2026-01-25 22:38:35.860334,2.0,1.0,1.0,1.0,107.0,39.0,3,潜力用户
U003028,35,男,广西,上海,2022-04-26 22:38:35.749861,普通会员,872.22,537,24476.21,2.0,12238.105,7.0,2026-02-21 22:38:35.861335,6.0,0.0,2.0,0.0,190.625,12.0,1,一般用户
U003029,27,男,江西,长沙,2025-06-24 22:38:35.749861,普通会员,11893.9,757,11499.04,6.0,1916.506666666667,20.0,2026-03-05 22:38:35.868487,1.0,0.0,2.0,0.0,253.66666666666666,0.0,1,高价值用户
U003030,32,女,四川,杭州,2023-10-04 22:38:35.749861,银牌会员,995.04,726,416.34,1.0,416.34,1.0,2025-12-25 22:38:35.860334,1.0,4.0,0.0,2.0,5.571428571428571,70.0,3,流失风险用户
U003031,18,女,陕西,深圳,2022-10-27 22:38:35.749861,铜牌会员,206.37,800,4400.98,2.0,2200.49,8.0,2026-01-20 22:38:35.862847,7.0,1.0,0.0,0.0,238.5,44.0,2,一般用户
